id,tag,count,cluster,supertag,x,y,original_supertag
7429,National condominium,1,33,Architecture,5.563764,4.2772446,Architecture
5708,poets,1,38,Library,11.541071,6.8396626,Library
6067,group,1,39,Friends,10.3182535,6.454933,Friends
7625,ferry lines,1,0,Boats,3.7873323,1.8193631,Boats
5045,elevator,1,18,Steps,6.995677,9.278158,Steps
6644,"Wide street 
Noise 
Wind",1,4,Ambient,1.6147604,5.0757194,Ambient
6306,San Geremia,1,60,Church,7.6791916,-0.085154735,Iglesia
7797,CentroculturalVergueiro,1,72,Christianity,6.550236,1.3598646,San
6853,Polydportive,1,54,Multiple,8.117986,6.314446,Multidirectional
7075,The Christian wall,1,49,Wall,7.7791705,7.043074,Wall
5060,Ferry,1,0,Boats,3.7910542,1.8068507,Boats
6656,cicadal,1,76,City,7.746378,1.7957727,Sorocaba
6320,branch,1,6,Tree,9.665682,0.066500865,Tree
7809,has,1,70,Miscellaneous,11.051896,5.085547,Mislata
6866,guided tour,1,25,Traveling,6.5624614,8.808326,Traveling
7894,campana,1,4,Ambient,1.6349486,5.331455,Ambient
7086,Botanical Garden Third Part,1,10,Garden,10.069409,0.5599058,Garden
5375,This is located in the country in Extertal,1,72,Christianity,6.4959626,1.5852047,San
7288,hospitals,1,57,Hospital,7.808233,4.7506437,Hospital
6402,pier,1,0,Boats,3.6755002,1.963043,Boats
6590,moths,1,11,Birds,10.9097185,2.6834722,Birds
5546,kids,1,41,Girls,10.459522,7.3816347,Girls
6229,balustrade,1,35,Terrace,6.2733974,4.357475,Terraces
7743,sorocabablindwiki,1,76,City,7.7809024,1.7606179,Sorocaba
5779,fish,1,12,Fish,11.471835,2.4914167,Pesce
7825,mato,1,75,Yolei,8.409181,1.8946633,Yolei
6516,prova2,1,3,Test,12.5322695,5.459658,Test
7012,candies,1,8,Restaurant,11.31956,1.7596518,Restaurant
5294,Kiosks,1,45,Shop,6.257677,5.7203436,Shop
7297,beyond the limit,1,54,Multiple,8.002504,6.296311,Multidirectional
5663,Presentation,1,16,Exhibition,10.379538,7.8064456,Exhibition
6356,Garibaldi,1,59,Italian culture,7.414208,0.6013537,Barcarizzi
7928,Hhbbnn,1,62,Miscellaneous,8.158476,3.639483,Hhbb
7678,Brazil Restaurant,1,8,Restaurant,11.8168745,1.220952,Restaurant
5680,Fishmonger,1,12,Fish,11.495028,2.4973986,Pesce
6440,feast,1,8,Restaurant,11.57882,1.5959666,Restaurant
6930,Ortolas,1,74,Miscellaneous,8.357477,2.47048,Archi
6037,pedal route,1,21,Bicycle,5.1362524,8.976131,Bike
6623,gadget,1,55,Machine,7.6554937,5.719935,Machine
7132,other,1,69,Miscellaneous,10.879609,5.4194026,Three
5584,Six,1,69,Miscellaneous,10.640126,5.4924417,Three
7776,journalism,1,42,Interview,11.077633,6.40481,Interview
7857,tremavapor,1,65,Miscellaneous,9.082618,3.2389545,Sole
4827,inconveniences,1,56,Dangerous,8.802507,5.3933377,Dangerous
7051,riverbed,1,1,Water,3.7242153,2.8330762,Water
5331,with Cello,1,5,Music,2.476013,5.630979,Music
5147,Zoo,1,11,Birds,10.842398,2.6983502,Birds
7535,rota06,1,74,Miscellaneous,8.101236,2.204263,Archi
6557,bath,1,43,Toilette,6.950773,4.9507546,Toilette
7711,some,1,70,Miscellaneous,10.907874,5.423634,Mislata
5458,Pongeż Rynek Wrocław,1,28,German culture,7.2083054,3.3648198,Berlin
7440,Antonio Machado,1,73,Walk,6.9669023,1.1197858,Paseo
6479,docking,1,0,Boats,3.6106434,1.9873253,Boats
7637,contemporary,1,70,Miscellaneous,10.857178,5.296705,Mislata
5510,do not bathe,1,43,Toilette,7.030825,4.911792,Toilette
7722,Teco Barbero,1,73,Walk,7.04292,1.1763898,Paseo
6989,Capillat chapel,1,60,Church,7.9912925,-0.27403346,Iglesia
6096,Basket,1,44,Market,5.9163113,5.893186,Market
7648,italy,1,61,Sights,7.0002995,0.1369017,Piazza_61
5635,Belts,1,66,Miscellaneous,8.465359,4.114538,Parapet
5386,Alilaguna,1,75,Yolei,8.442624,1.9209101,Yolei
7580,Uni,1,67,History,9.790432,4.5879393,Temporary
6602,jw.org,1,51,Accessible,9.099741,7.440805,Accessible
6246,Although,1,70,Miscellaneous,11.013984,5.132788,Mislata
6805,banda,1,5,Music,2.3998017,5.7257833,Music
5796,Public Baths,1,1,Water,4.0826707,3.2015862,Water
7836,Mimoo,1,76,City,7.853044,1.7707357,Sorocaba
5308,School,1,40,University,10.928353,7.964882,Humboldt
7312,orchestra,1,5,Music,2.567828,5.643494,Music
6700,Blue house,1,34,House,6.0760584,4.5984645,Japan
7944,Song of the birds,1,11,Birds,10.948408,2.7201874,Birds
7419,MAKE 1000,1,66,Miscellaneous,8.581104,4.0364857,Parapet
6453,accessible,1,51,Accessible,8.930443,7.4974957,Accessible
6054,Raised beam,1,33,Architecture,5.670712,4.3303313,Architecture
7613,Creativity Pavilion,1,27,Fair,5.23007,5.2887774,Carnevale
6634,Juan Calzadilla,1,73,Walk,6.874737,1.10807,Paseo
7150,it does not have,1,67,History,9.385305,4.8956532,Temporary
5596,tubes,1,53,Well,7.122111,6.0963845,Wells
6293,Toilet,1,43,Toilette,7.1123686,4.970724,Toilette
6841,amplitude,1,4,Ambient,1.4872987,4.9656005,Ambient
5835,Serenissima,1,76,City,8.220849,1.77669,Sorocaba
4843,exercisey,1,20,Dance,6.021749,8.336741,Dance
7065,associations,1,39,Friends,10.219524,6.534392,Friends
5345,Disabilities access,1,51,Accessible,8.789242,7.6854,Accessible
7351,Itaú Cultural Center,1,17,Culture,5.595057,7.4744225,Culture
5162,Conspiracy theory,1,67,History,9.896737,4.6774592,Temporary
7265,blog,1,52,Platform,9.016672,6.652872,Platforms
6380,dentist,1,15,Blind,8.025844,8.287838,Vision
6568,where,1,37,Village,5.7008934,3.754616,Pueblos
7076,Escolapios College,1,40,University,10.966122,7.9892764,Humboldt
6391,dizziness,1,15,Blind,8.169842,8.589609,Vision
6579,accordion,1,5,Music,2.4305649,5.612107,Music
7471,it is worth it,1,70,Miscellaneous,11.321792,4.62776,Mislata
6108,Multiplication,1,54,Multiple,8.112063,6.2311864,Multidirectional
5086,squat,1,53,Well,7.170304,5.9486003,Wells
5899,station full people but all the directions in order,1,22,Railway,5.880786,10.473689,Railway
7916,Parc ibfantil,1,26,Park,4.856707,4.627537,Park
4991,Relax sin coffee,1,8,Restaurant,12.086989,1.9636424,Restaurant
6712,City hall,1,36,City,5.280265,3.548161,Ciudad
7398,Pasteur Liceo Museum,1,72,Christianity,6.289143,1.4010326,San
5212,Hello here is Helmut. I do my first test,1,3,Test,12.73519,5.6132402,Test
6430,Boat,1,0,Boats,3.7732058,1.8150165,Boats
6907,Gentrification,1,36,City,5.322693,3.5639098,Ciudad
6021,Parapet,1,66,Miscellaneous,8.472,4.029493,Parapet
7592,Ancient houses,1,37,Village,5.6676435,3.8331301,Pueblos
7122,all,1,70,Miscellaneous,10.940505,4.9821863,Mislata
6261,gate,1,46,Door,8.233534,7.385212,Porta
5811,doorbell,1,46,Door,8.319735,7.398818,Porta
7847,Anti -stress,1,57,Hospital,8.44215,5.2934823,Hospital
4814,outdoors,1,35,Terrace,6.3723807,4.153446,Terraces
6538,stuccos,1,35,Terrace,6.3325133,4.182125,Terraces
7036,casas,1,34,House,5.9058266,4.6915283,Japan
7327,Wall,1,49,Wall,7.751519,6.987176,Wall
5132,Side street,1,32,Sidewalk,4.092248,9.472616,Sidewalks
5928,cautelat,1,56,Dangerous,8.698968,5.5149727,Dangerous
7525,What to post,1,52,Platform,8.978868,6.5876865,Platforms
6547,Crossings,1,29,Crossing,4.408844,8.781006,Crossings
7955,stone and wood,1,53,Well,6.882985,6.268298,Wells
5489,"Exit
down",1,46,Door,8.289622,7.3683195,Porta
7701,Rota_Centro_sjcampos/SP,1,76,City,7.82258,1.8657364,Sorocaba
7430,House Color 35 years,1,34,House,5.977331,4.6451154,Japan
6467,military,1,67,History,9.733838,4.8998637,Temporary
6957,Atarazanas,1,76,City,8.077579,1.7418002,Sorocaba
7627,Galatians 2001,1,76,City,8.124596,1.7528555,Sorocaba
5047,relaxing atmosphere,1,2,Tranquillity,12.638526,3.3915775,Tranquillity
6645,Wide street,1,32,Sidewalk,4.1719584,9.357067,Sidewalks
7171,Fun,1,27,Fair,5.0874686,5.557672,Carnevale
6307,Skyline,1,35,Terrace,6.2624288,4.1572895,Terraces
7798,Auladeforó,1,65,Miscellaneous,9.343499,3.520657,Sole
6854,female,1,41,Girls,10.400627,7.1569953,Girls
7880,CentroParalímpicobrasileiro,1,64,Brazilian culture,5.698899,1.7664343,Brazil
5061,You berlin,1,28,German culture,6.8832045,3.1962643,Berlin
6657,nit,1,14,Night,4.0926585,6.7116203,Night
6321,Outskirts,1,35,Terrace,6.337567,4.010077,Terraces
7810,santacecilia,1,72,Christianity,6.4550443,0.9288922,San
5869,San Giacomo,1,61,Sights,7.210915,0.11981682,Piazza_61
4957,clouds,1,13,Rain,4.3643794,6.22462,Rain
7087,Mall,1,45,Shop,6.176373,5.648332,Shop
5992,Holy Church that is Redentoregondola with the roof,1,60,Church,8.027214,-0.27191624,Iglesia
7569,Supermarket J. Jota,1,45,Shop,6.28224,5.6977353,Shop
6591,chocolate,1,8,Restaurant,11.386205,1.740596,Restaurant
6230,Pharmacy,1,45,Shop,6.3473186,5.669002,Shop
7744,artecontemporanea,1,48,Art,6.447357,7.3835855,Art
6793,Dialogue,1,42,Interview,11.136348,6.2540483,Interview
7826,Rua F,1,76,City,8.083832,1.5870572,Sorocaba
6517,disaster2,1,67,History,9.055245,4.9777427,Temporary
7013,shopping,1,45,Shop,6.3064175,5.6851068,Shop
6123,Telephone,1,52,Platform,9.006657,6.864759,Platforms
7298,Another look,1,70,Miscellaneous,11.172903,5.2038045,Mislata
8007,Name of streets,1,32,Sidewalk,3.9987872,9.521708,Sidewalks
5099,supermarket,1,45,Shop,6.3094254,5.712345,Shop
6690,Sound lock,1,4,Ambient,1.6919906,5.2564445,Ambient
6357,turtles,1,12,Fish,11.279354,2.5754316,Pesce
7929,HHHV,1,62,Miscellaneous,8.159043,3.6249843,Hhbb
7679,Casa Rosada,1,72,Christianity,6.47819,1.228214,San
5009,Ribalta Park,1,26,Park,4.843242,4.6484213,Park
5223,i m on Market Square,1,37,Village,5.796669,3.7510054,Pueblos
7603,Altar of the dead,1,60,Church,8.166608,-0.30095285,Iglesia
6624,disabled,1,51,Accessible,8.767018,7.6508517,Accessible
6279,Cicchetti,1,76,City,7.786746,1.6423389,Sorocaba
7777,cultural production,1,17,Culture,5.7608027,7.5889645,Culture
6829,channel,1,0,Boats,3.7276356,1.9757326,Boats
7054,Park,1,26,Park,4.8161516,4.7354093,Park
7255,Androids,1,52,Platform,9.048406,6.9805484,Platforms
5460,Now school prose training great,1,40,University,10.932701,7.795476,Humboldt
7441,Friends for Valer,1,39,Friends,10.247966,6.486024,Friends
6480,first aid,1,57,Hospital,8.310571,5.117284,Hospital
6975,Green house,1,35,Terrace,6.2330623,4.4749074,Terraces
6084,porte,1,46,Door,8.267453,7.4651685,Porta
6569,Downpour,1,13,Rain,4.2800837,6.077569,Rain
7977,Noise,1,4,Ambient,1.4938797,4.9808254,Ambient
5511,Gags,1,63,Joke,10.153559,3.876688,Joke
7723,Photographer,1,47,Photography,6.805413,7.6335216,Photographs
6770,Test01,1,3,Test,12.698727,5.5438647,Test
6492,Night animals,1,14,Night,4.1349096,6.681206,Night
6990,Santa Lucia church,1,60,Church,7.637383,0.0033465181,Iglesia
7649,Porgaoddferro,1,76,City,7.9045663,1.6781346,Sorocaba
6668,Ambient sounds,1,4,Ambient,1.6304628,5.188823,Ambient
6334,picturesque,1,35,Terrace,6.4461393,4.0511394,Terraces
7906,Citadella Park,1,26,Park,4.8832226,4.6745124,Park
7658,Tatile floor does not have,1,50,Tactile,7.3212504,7.745833,Tactile
4971,Aid,1,58,Politics,9.494871,5.64252,Incivility
7386,Drowsyanapaulist,1,74,Miscellaneous,8.393803,2.4628866,Archi
6417,Prado,1,73,Walk,6.9419208,1.5361619,Paseo
6892,Winds association,1,13,Rain,4.4080114,5.813165,Rain
6007,duomo,1,65,Miscellaneous,9.370571,3.2635243,Sole
7581,guarulhos,1,9,Fruits,9.5760975,0.9302258,Fruits
7111,Afragola,1,76,City,8.150793,1.6245449,Sorocaba
5564,Loss,1,67,History,9.108283,5.0316124,Temporary
7756,Ecological,1,30,Open space,7.0526776,4.221759,Open
6806,Sing,1,5,Music,1.9659841,5.9601326,Music
5797,follia,1,63,Joke,9.893398,4.035751,Joke
6136,Orange,1,9,Fruits,9.425675,0.7807211,Fruits
5116,Holz,1,65,Miscellaneous,8.900041,3.4597375,Sole
6701,paredes,1,49,Wall,7.7094836,7.0459185,Wall
5911,terraces,1,35,Terrace,6.256947,4.126494,Terraces
7515,to have lunch,1,8,Restaurant,11.841096,1.6183212,Restaurant
7945,ruta,1,24,Trail,7.114921,8.62356,Loges
5479,Chatka on Jatki,1,75,Yolei,8.472692,1.9214066,Yolei
6151,machine,1,55,Machine,7.6367984,5.6239476,Machine
7691,Hebrew,1,67,History,9.874634,4.5978446,Temporary
6736,Monument underground station,1,22,Railway,6.0289745,10.457152,Railway
5432,Muchomory,1,70,Miscellaneous,10.882331,4.7703204,Mislata
6454,leisure,1,2,Tranquillity,12.664592,3.4269974,Tranquillity
6943,mesas,1,8,Restaurant,11.963856,1.8706353,Restaurant
7614,I'm missing,1,67,History,9.365716,4.976329,Temporary
7153,assistant,1,40,University,10.746933,7.75617,Humboldt
5597,ice cream parlor,1,8,Restaurant,11.274221,1.657948,Restaurant
6296,sweets,1,8,Restaurant,11.330596,1.7691541,Restaurant
7788,literature,1,38,Library,11.401166,6.940263,Library
6842,Jokes,1,63,Joke,10.249206,3.94179,Joke
7870,rights,1,58,Politics,9.838283,5.6382346,Incivility
4844,laundromat,1,43,Toilette,7.037388,5.150875,Toilette
7066,agglomeration,1,54,Multiple,8.157165,6.2044106,Multidirectional
7353,Healthy,1,57,Hospital,8.305178,5.1809688,Hospital
5163,Peace run,1,58,Politics,9.794341,5.653488,Incivility
7266,trips,1,25,Traveling,6.5630813,8.780907,Traveling
6381,college,1,40,University,10.95784,7.9646606,Humboldt
5958,Precautionary,1,56,Dangerous,8.622077,5.459212,Dangerous
7548,Marshal Metro route,1,22,Railway,5.760393,10.367924,Railway
4870,I don't know,1,67,History,9.609028,4.8581963,Temporary
5366,This is a test Günny you are with us,1,3,Test,12.772719,5.6384096,Test
7365,Songs Avpaulista Somdapaulist,1,5,Music,2.4150114,6.00425,Music
5176,Rab,1,63,Joke,9.931742,3.8439038,Joke
6392,Bimari,1,62,Miscellaneous,7.979659,3.669707,Hhbb
7559,Stomped,1,53,Well,7.2365737,6.1377273,Wells
5529,riddle,1,67,History,10.317568,4.4572597,Temporary
6781,ciudad,1,36,City,5.2816725,3.6231117,Ciudad
6506,Waterford Ireland River,1,1,Water,3.7341182,2.7395349,Water
7001,Multiple bus stop accessibility 10 buses stop here,1,22,Railway,5.396837,10.185046,Railway
6110,san agostin,1,61,Sights,7.2438536,0.041445877,Piazza_61
6679,reverberation,1,4,Ambient,1.6298327,5.165233,Ambient
5647,cloud,1,13,Rain,4.3962545,6.160103,Rain
6347,Fountain,1,1,Water,3.8290224,2.9912822,Water
7917,Sovereign landscape,1,35,Terrace,6.509807,4.0300035,Terraces
4992,chica grey,1,41,Girls,10.355075,7.159692,Girls
6713,Aguas,1,76,City,8.1137495,1.6000472,Sorocaba
5404,Halo,1,71,Hello,11.644418,4.392452,Hello
5213,"Since I can't do much with this app, I just try it out. Here is my test.
Helmut",1,3,Test,12.7608595,5.638623,Test
6431,sound,1,4,Ambient,1.6368917,5.304942,Ambient
6022,Fiori,1,9,Fruits,9.845399,0.7638743,Fruits
7123,All right?,1,70,Miscellaneous,11.165299,4.7624817,Mislata
5575,Zakład Wodociągów Nowa-Ruda,1,28,German culture,7.398774,3.157398,Berlin
6264,lunch,1,8,Restaurant,11.903422,1.58409,Restaurant
6817,roundabout,1,31,Road,4.560378,9.474437,Roads
5812,toy,1,53,Well,7.2356954,6.346507,Wells
7848,Security,1,56,Dangerous,8.897634,5.6549234,Dangerous
6539,frescoes,1,48,Art,6.5455003,7.354199,Art
7037,Pitcher,1,23,Game,4.256458,4.7660255,Game
7245,accessible work,1,51,Accessible,8.947688,7.4269648,Accessible
7526,Artistic talents,1,48,Art,6.559316,7.2869544,Art
6548,podotactic paths,1,24,Trail,7.0448556,8.729084,Loges
5490,no transition,1,67,History,9.326683,5.1091948,Temporary
6170,basilica,1,60,Church,7.773894,-0.11841123,Iglesia
7702,Eugenio de Melo,1,73,Walk,6.9086475,1.0716063,Paseo
5710,landscapes,1,35,Terrace,6.4469023,4.006295,Terraces
6468,tall grass,1,10,Garden,10.152769,0.4641596,Garden
6958,exhibition,1,16,Exhibition,10.015253,8.172106,Exhibition
6070,ferro,1,55,Machine,7.7119493,5.374842,Machine
7628,GOD OF GOD NOSS HOUSE OUR HOME,1,34,House,6.0381327,4.6407537,Japan
5048,BB,1,62,Miscellaneous,8.073308,3.7045593,Hhbb
6646,works,1,55,Machine,7.653596,5.7509413,Machine
5613,restaurant,1,8,Restaurant,11.833444,1.2763575,Restaurant
5857,cart,1,44,Market,6.0403314,5.88344,Market
6658,Free Wi Fi,1,52,Platform,9.098261,7.121907,Platforms
5625,mooring,1,0,Boats,3.7623303,1.8088171,Boats
7088,Christmas purchases,1,45,Shop,6.3523235,5.6492257,Shop
5377,Drugstore market,1,45,Shop,6.22213,5.698132,Shop
7376,voices,1,5,Music,1.6788939,5.8975577,Music
5190,play ground,1,23,Game,4.1981077,4.8788433,Game
7290,picnic,1,8,Restaurant,11.853908,1.6341069,Restaurant
6404,Teacher,1,40,University,10.917793,7.9104033,Humboldt
5995,Gondola with roof,1,0,Boats,3.7677581,1.800616,Boats
7570,Iracema bakery,1,8,Restaurant,11.611874,1.1390033,Restaurant
7097,Atardecer one of Peru,1,72,Christianity,6.592753,1.5415587,San
6232,hazard,1,56,Dangerous,8.681231,5.536999,Dangerous
6794,The ships,1,0,Boats,3.7045517,1.8405662,Boats
7827,Manoel Antonio Puig,1,73,Walk,6.9832,0.99940753,Paseo
6518,test,1,3,Test,12.7196865,5.56303,Test
7015,Slice,1,53,Well,7.531072,6.307004,Wells
7299,Atlantic Forest,1,6,Tree,9.636822,0.04559955,Tree
5100,sidewalk,1,32,Sidewalk,4.0037394,9.494099,Sidewalks
6691,Wide sidewalks,1,32,Sidewalk,4.0697074,9.3446245,Sidewalks
7222,BIKE TOUR SP,1,21,Bicycle,5.093669,8.989565,Bike
7930,Ubb,1,62,Miscellaneous,8.201775,3.6956708,Hhbb
7680,Bonfim Church,1,60,Church,8.006071,-0.16614662,Iglesia
5682,Elderly group,1,39,Friends,10.082428,6.60417,Friends
6625,Stones,1,53,Well,6.819302,6.393581,Wells
7134,Sound ambient,1,4,Ambient,1.6556975,5.1711187,Ambient
5586,Meeting point,1,42,Interview,10.804705,6.5418754,Interview
7778,ophthalmologist,1,15,Blind,8.115381,8.47081,Vision
6831,whispers,1,2,Tranquillity,12.688738,3.7158089,Tranquillity
5335,Tavern,1,7,Bar,10.559881,1.2570796,Bar
7256,Cell Phone Models,1,52,Platform,9.009345,6.9701967,Platforms
6371,musicians,1,5,Music,2.3648493,5.667783,Music
7537,Laraparque,1,72,Christianity,6.5054197,1.7567796,San
6559,steps,1,18,Steps,6.845904,9.408491,Steps
7713,Cultural route,1,17,Culture,5.715844,7.679928,Culture
6760,Museum,1,19,Museum,5.564365,7.016415,Museum
5461,Stairs to Nikad,1,18,Steps,6.939173,9.315715,Steps
7442,Visually impaired,1,15,Blind,8.158206,8.579422,Vision
6481,First Aid kit,1,57,Hospital,8.213088,5.127603,Hospital
6976,Museo Muving,1,19,Museum,5.56136,7.0031805,Museum
6570,summer storm,1,13,Rain,4.322024,6.0557714,Rain
7461,Friar Mug,1,60,Church,7.878175,0.012841079,Iglesia
5746,Mailboxes,1,52,Platform,8.851339,6.674421,Platforms
6098,Paths,1,24,Trail,7.0501494,8.702204,Loges
5264,math,1,54,Multiple,8.103204,6.1196046,Multidirectional
7650,Poland,1,28,German culture,7.2133923,3.2965598,Berlin
5076,Grill,1,8,Restaurant,11.245276,1.4525273,Restaurant
6669,Sound River,1,1,Water,3.6314058,2.7278411,Water
7200,Urban Oasis,1,37,Village,5.703799,3.6488712,Pueblos
5390,Sign,1,29,Crossing,4.4636464,8.781433,Crossings
7387,Dancer,1,20,Dance,5.7721844,8.245625,Dance
5202,Noise,1,4,Ambient,1.4787433,4.9666867,Ambient
6893,Vain,1,67,History,9.624542,4.889491,Temporary
6604,Erfurt,1,28,German culture,7.002443,3.1018462,Berlin
7112,Test nee version,1,3,Test,12.763329,5.522908,Test
7757,Araraquara/SP,1,76,City,8.0305395,1.7688416,Sorocaba
6529,laundry,1,43,Toilette,7.0112424,5.160795,Toilette
7315,measure,1,3,Test,12.70815,5.596314,Test
8019,cultura accessible,1,17,Culture,5.7534275,7.6313553,Culture
6702,Motorcycles rise,1,21,Bicycle,5.1650925,8.875599,Bike
7235,Bibliteca ses,1,63,Joke,10.082175,3.9289157,Joke
7516,Churros with dulce de leche,1,8,Restaurant,11.217662,1.412504,Restaurant
5480,Vitamin market Wrocław,1,44,Market,6.015383,5.7295084,Market
7692,Art salon,1,48,Art,6.4556837,7.361655,Art
5031,Leipzig,1,28,German culture,6.9474254,3.1398988,Berlin
7421,mcdonalds,1,8,Restaurant,11.824955,1.3568819,Restaurant
5239,whale,1,12,Fish,11.399055,2.5354517,Pesce
6455,Owl,1,11,Birds,10.854086,2.7808285,Birds
6944,penumbra,1,14,Night,4.169694,6.690306,Night
7615,Musical Paths,1,5,Music,2.3538728,5.7343626,Music
5598,lato,1,65,Miscellaneous,9.201925,3.399157,Sole
7789,#FaterAdeaccessibility,1,67,History,9.234326,5.179769,Temporary
5838,San Marco school,1,61,Sights,7.23873,-0.017423248,Piazza_61
7871,fearless,1,67,History,10.419155,4.5333223,Temporary
7067,Ice cream,1,8,Restaurant,11.126691,1.7751681,Restaurant
5351,xardins,1,10,Garden,9.955304,0.6576148,Garden
7267,Tour Points Tips,1,25,Traveling,6.5539274,8.797672,Traveling
6382,concerts,1,5,Music,2.622762,5.666584,Music
7882,Pottery neighborhood,1,37,Village,5.785395,3.7373776,Pueblos
5367,Langer,1,28,German culture,7.1411467,3.042428,Berlin
7366,Santacatarina Hospital,1,72,Christianity,6.4681964,0.7660334,San
5177,Chestnut avenue,1,32,Sidewalk,3.9838326,9.509295,Sidewalks
7279,Spiral,1,53,Well,6.880003,6.6081014,Wells
6393,Friendships,1,39,Friends,10.227476,6.4924364,Friends
6213,veneto,1,61,Sights,6.9820065,0.20581217,Piazza_61
7735,MAM Educational Coordinator,1,40,University,10.791949,7.8170195,Humboldt
7473,tropeiros,1,67,History,9.683181,4.753917,Temporary
4706,Wisdom,1,67,History,10.276427,4.4147096,Temporary
6507,Pedestrian crossing,1,29,Crossing,4.4425926,8.990092,Crossings
6112,two columns restaurant,1,8,Restaurant,11.867505,1.2270344,Restaurant
6680,Hair dryer,1,43,Toilette,7.1535506,5.1208615,Toilette
7211,Art concierge,1,48,Art,6.422805,7.3567944,Art
5648,cart,1,44,Market,6.025861,5.9240336,Market
7483,Speak people,1,42,Interview,11.175932,6.1743045,Interview
7918,Menu poster,1,8,Restaurant,11.875292,1.4875681,Restaurant
7670,Tactile replicas,1,49,Wall,7.374458,7.343356,Wall
7400,Super varied gallery,1,48,Art,6.4761596,7.367126,Art
5214,Moin I'm new here,1,71,Hello,11.650458,4.3818336,Hello
6432,Building,1,33,Architecture,5.563656,4.17143,Architecture
7594,Tatile floor information for lay people,1,50,Tactile,7.3400903,7.6188645,Tactile
7768,#Chop #CalDodecana #vilaclementino #sons,1,73,Walk,6.9633727,1.2186515,Paseo
6818,Canal port,1,0,Boats,3.670151,1.9900397,Boats
7849,Red Line SP,1,29,Crossing,4.471979,8.704961,Crossings
7329,What is not visible,1,15,Blind,7.923336,8.385542,Vision
5134,acoustic signal,1,4,Ambient,1.6291742,5.2241917,Ambient
7246,Tests,1,3,Test,12.706196,5.5953264,Test
6361,tale,1,42,Interview,11.196719,6.0954885,Interview
5931,trolley,1,22,Railway,5.647367,10.306114,Railway
7527,jokes,1,63,Joke,10.250883,3.9384646,Joke
7703,Eugenio de Melo District,1,72,Christianity,6.5159125,0.9997636,San
6750,german,1,28,German culture,7.053084,3.090632,Berlin
5446,Playing on the grass,1,23,Game,4.319005,4.791336,Game
7432,Countryside,1,35,Terrace,6.399384,3.9749393,Terraces
6071,step,1,18,Steps,6.901962,9.383396,Steps
7629,Our dear mother,1,39,Friends,10.436464,6.6182494,Friends
7174,rehabilitation,1,57,Hospital,8.185715,4.9935365,Hospital
5615,Kalambur,1,75,Yolei,8.394832,1.9828632,Yolei
6310,San Benetto,1,61,Sights,7.286276,0.16940436,Piazza_61
6856,Soccer field,1,23,Game,4.168546,4.853152,Game
7640,Auditorium,1,5,Music,3.1400933,5.587825,Music
5063,Room room room eggs has delayed time oh no,1,8,Restaurant,11.6264925,1.888866,Restaurant
7187,tactile panel,1,50,Tactile,7.446626,7.648933,Tactile
5626,Xawery Dunikowski,1,28,German culture,7.3299723,3.2762072,Berlin
6323,pisani,1,38,Library,11.291293,6.7274923,Library
5872,guerra,1,67,History,9.797351,4.819406,Temporary
7897,autobuses,1,22,Railway,5.357777,10.144924,Railway
7089,Cross,1,29,Crossing,4.39844,8.729535,Crossings
5378,Letters and wallpaper areas,1,49,Wall,7.522153,7.1175885,Wall
5191,Shopping in Berlin,1,28,German culture,6.72799,3.3794572,Berlin
6405,Arpa,1,76,City,8.14325,1.725982,Sorocaba
5996,gondolas with particular relief,1,0,Boats,3.7580748,1.7887946,Boats
6593,Italian post office,1,61,Sights,7.1113358,0.1162199,Piazza_61
6233,Water danger 10 meters,1,1,Water,3.8009312,2.9334235,Water
7746,Alpha,1,65,Miscellaneous,9.322287,3.7447457,Sole
5782,Villa Heriot,1,73,Walk,6.7623334,1.07838,Paseo
7828,elections,1,58,Politics,9.935753,5.6432495,Incivility
6125,Empty space,1,67,History,9.145787,5.0693855,Temporary
7301,VERGUEIRO CULTURAL CENTER,1,17,Culture,5.560551,7.4394274,Culture
8009,towers of the box,1,33,Architecture,5.5297084,4.17209,Architecture
6692,很危險,1,56,Dangerous,8.641176,5.418199,Dangerous
7223,Bike,1,21,Bicycle,5.1000805,8.980747,Bike
6359,cut grass,1,10,Garden,10.182205,0.4416598,Garden
7501,sptrans post,1,52,Platform,8.99197,6.495152,Platforms
7931,hb,1,62,Miscellaneous,8.129657,3.6710355,Hhbb
5683,Foundry,1,55,Machine,7.5855103,5.451544,Machine
6443,Maze,1,53,Well,7.078219,6.4902616,Wells
6933,musicians,1,5,Music,2.3826234,5.7780786,Music
6626,sound,1,4,Ambient,1.6398116,5.304852,Ambient
7138,finally,1,70,Miscellaneous,11.1446705,5.0413423,Mislata
7779,São Paulo Institute,1,64,Brazilian culture,5.7196503,1.7096626,Brazil
7860,FriendshipAntigas,1,39,Friends,10.222923,6.520051,Friends
7057,False pedestrian,1,29,Crossing,4.413926,9.130468,Crossings
5336,convent,1,60,Church,7.975819,-0.26512513,Iglesia
5151,Reichstag,1,28,German culture,6.9462357,3.1631622,Berlin
5947,liver,1,8,Restaurant,11.280349,1.7676005,Restaurant
7714,Ibirapuera singer,1,5,Music,2.3572376,6.0178466,Music
6761,Berlin,1,28,German culture,6.8207946,3.1981642,Berlin
7444,Qrcode,1,66,Miscellaneous,8.6258745,3.9449725,Parapet
6482,Cruise ships,1,0,Boats,3.7497113,1.8022797,Boats
