id,tag,count,cluster,supertag,x,y
7441,Friends for Valer,1,32,Group,-0.4717443,4.526041
6480,first aid,1,57,Health,1.8821421,4.9953284
6975,Green house,1,41,Terraces,4.561682,4.7582316
6084,porte,1,25,Door,3.4254785,3.214292
6569,Downpour,1,30,Rain,6.2084074,4.1954207
7977,Noise,1,1,Sound,8.044791,3.0529385
5511,Gags,1,60,Second,0.8510463,6.5147977
7723,Photographer,1,15,Paintings,-0.56564796,2.1393359
6770,Test01,1,0,Test,-2.341662,6.6791368
6492,Night animals,1,31,Night,5.9707527,3.4766188
6990,Santa Lucia church,1,52,Church,2.283592,9.573294
6097,lamp,1,31,Night,5.890137,3.144376
5262,Civus,1,70,Sorocaba,2.8472373,8.175744
7649,Porgaoddferro,1,70,Sorocaba,3.4672298,8.181401
6668,Ambient sounds,1,1,Sound,7.901492,2.983959
5636,Dobiegniew,1,69,Sobieszewo,1.5923144,6.569076
6334,picturesque,1,41,Terraces,5.2374654,4.419395
6880,Theater the musical,1,2,Music,7.0439906,1.7732116
7906,Citadella Park,1,22,Park,5.151646,5.655423
7658,Tatile floor does not have,1,13,Touch,0.68575394,2.208764
7386,Drowsyanapaulist,1,68,Rota,2.898893,7.515433
5201,Pariser Platz,1,43,City,4.0537496,3.903955
6892,Winds association,1,30,Rain,5.928585,4.216449
6007,duomo,1,69,Sobieszewo,1.9139304,6.809543
7581,guarulhos,1,20,Coco,5.1135035,7.52621
7111,Afragola,1,70,Sorocaba,3.3088498,8.026347
5564,Loss,1,62,Disaster,1.1836385,5.2775426
7756,Ecological,1,16,Green,5.6044936,5.1233664
6806,Sing,1,2,Music,7.3807173,2.3012118
6136,Orange,1,20,Coco,5.28246,7.6725326
6701,paredes,1,49,Wall,2.875256,3.615014
5911,terraces,1,41,Terraces,4.9401317,4.646492
7515,to have lunch,1,12,Food,-0.40695,9.709938
7945,ruta,1,18,Path,2.9518316,1.5710129
5479,Chatka on Jatki,1,70,Sorocaba,3.4716704,7.5784583
6151,machine,1,56,Works,1.8507005,4.0634103
7691,Hebrew,1,47,Israel,-0.07809068,5.2896547
6736,Monument underground station,1,28,Station,3.043642,-0.42162794
6454,leisure,1,3,Quiet,-1.2319688,8.324736
6943,mesas,1,12,Food,-0.6011511,9.2575035
7614,I'm missing,1,62,Disaster,1.1121497,5.695731
6635,drawings,1,15,Paintings,-0.29771686,1.8250731
7153,assistant,1,34,School,-1.4094163,4.0904913
5597,ice cream parlor,1,12,Food,-0.4129473,9.0485115
6296,sweets,1,12,Food,-0.26254153,9.075997
7788,literature,1,23,Poetry,-1.6488543,5.4714117
7870,rights,1,47,Israel,0.4459057,4.9288054
7353,Healthy,1,57,Health,1.8530018,4.9574184
5163,Peace run,1,47,Israel,0.20129886,4.853288
7266,trips,1,17,Trips,2.785673,1.1717569
6381,college,1,34,School,-1.8634894,4.2762294
5958,Precautionary,1,61,Safety,1.4455248,4.7442584
7548,Marshal Metro route,1,28,Station,3.2463188,-0.3152356
5366,This is a test Günny you are with us,1,0,Test,-2.3108757,6.640305
7365,Songs Avpaulista Somdapaulist,1,2,Music,7.224749,2.1404185
6392,Bimari,1,46,Binary,1.4964583,7.9461703
5976,Colombi,1,70,Sorocaba,2.9049728,8.319097
5529,riddle,1,60,Second,0.78400224,6.166072
6781,ciudad,1,43,City,4.3693547,3.5386367
7472,memory,1,6,Memory,1.5909547,0.5745682
6506,Waterford Ireland River,1,4,Water,7.486591,4.80982
7001,Multiple bus stop accessibility 10 buses stop here,1,28,Station,3.7430105,-0.17856053
6110,san agostin,1,54,Venetians,2.8139277,9.825588
5278,Printing,1,51,Office,0.86514354,3.7443762
6679,reverberation,1,1,Sound,7.8796244,2.92722
5647,cloud,1,30,Rain,5.887679,4.113582
6347,Fountain,1,4,Water,7.2005277,4.681513
7917,Sovereign landscape,1,41,Terraces,5.129108,4.357527
5404,Halo,1,67,Welcome,-0.37847435,7.410184
5213,"Since I can't do much with this app, I just try it out. Here is my test.
Helmut",1,0,Test,-2.4000156,6.7149453
6431,sound,1,1,Sound,7.825528,2.824065
6022,Fiori,1,21,Garden,5.435678,7.158211
5575,Zakład Wodociągów Nowa-Ruda,1,38,Berlin,2.9828887,6.6771317
6264,lunch,1,12,Food,-0.43968958,9.683945
6817,roundabout,1,37,Roads,4.3932023,0.5598583
5812,toy,1,56,Works,2.1731083,4.290081
7848,Security,1,61,Safety,1.2371341,4.772479
6539,frescoes,1,15,Paintings,-0.21364681,1.7078108
7037,Pitcher,1,33,Game,4.616524,6.0635014
7328,_optical walls,1,14,Blind,-0.8662594,1.8969846
7245,accessible work,1,50,Accessible,0.9978657,3.3018816
7526,Artistic talents,1,15,Paintings,-0.16713473,1.7902552
6548,podotactic paths,1,18,Path,2.9891267,1.5820037
5490,no transition,1,62,Disaster,1.0299342,5.655448
6170,basilica,1,52,Church,2.1001787,9.612069
7702,Eugenio de Melo,1,71,Carlos,3.806122,9.237092
5710,landscapes,1,41,Terraces,5.2516327,4.3811836
6958,exhibition,1,8,Exhibition,-1.1164916,3.1813724
6070,ferro,1,56,Works,2.45831,4.536137
7628,GOD OF GOD NOSS HOUSE OUR HOME,1,42,Home,4.2201056,4.6898484
5048,BB,1,46,Binary,1.6273552,7.726693
6646,works,1,56,Works,1.7133045,3.8500106
5613,restaurant,1,12,Food,-0.40707758,9.811305
6855,training,1,26,Exercise,3.9244537,2.3006897
7186,humorist,1,60,Second,0.819184,6.5052533
5625,mooring,1,5,Boat,8.564519,5.1917334
7811,ong,1,59,Redeemer,1.2706517,6.7927065
5871,point of interest,1,64,Contemporary,-0.53244567,5.839779
7088,Christmas purchases,1,39,Shopping,1.5257895,2.5920978
5377,Drugstore market,1,39,Shopping,1.5792314,2.4954233
5190,play ground,1,33,Game,4.574131,5.9998746
7290,picnic,1,12,Food,-0.41790393,9.628775
6404,Teacher,1,34,School,-1.7642511,4.1641326
5995,Gondola with roof,1,5,Boat,8.5901985,5.1037173
7570,Iracema bakery,1,12,Food,-0.6663124,9.609641
6592,frillets,1,69,Sobieszewo,2.0023725,7.0121803
6232,hazard,1,61,Safety,1.4123117,4.8715067
6794,The ships,1,5,Boat,8.6593895,5.159573
7827,Manoel Antonio Puig,1,71,Carlos,3.627162,9.186899
6518,test,1,0,Test,-2.3171256,6.6562204
7299,Atlantic Forest,1,19,Tree,6.1184406,7.1410418
5100,sidewalk,1,36,Sidewalk,4.9643097,0.76056683
6691,Wide sidewalks,1,36,Sidewalk,4.8890095,0.8306274
7222,BIKE TOUR SP,1,24,Bike,3.670278,0.87293947
5666,Capolinea 2,1,60,Second,0.99194926,6.480685
7930,Ubb,1,46,Binary,1.5564388,7.7279763
7680,Bonfim Church,1,52,Church,2.0079587,9.502862
6725,We are,1,65,Look,0.023527358,6.2913375
5682,Elderly group,1,32,Group,-0.4209858,4.4327374
6625,Stones,1,55,Stones,3.0488157,4.1796675
7134,Sound ambient,1,1,Sound,7.8931723,2.9549122
7778,ophthalmologist,1,14,Blind,-1.2422233,1.7065238
6831,whispers,1,3,Quiet,-1.5166343,7.9848843
7859,emocao,1,48,Sensations,-0.6130551,6.779321
5335,Tavern,1,11,Bars,0.57515144,8.846413
6371,musicians,1,2,Music,7.4707813,1.9167372
6559,steps,1,27,Steps,3.4297636,2.2754514
6185,radio,1,1,Sound,7.776628,2.7270699
7713,Cultural route,1,10,Cultural,1.241866,1.3884103
6760,Museum,1,9,Museum,0.6020396,0.846263
5461,Stairs to Nikad,1,27,Steps,3.4449892,2.3252833
7442,Visually impaired,1,14,Blind,-1.2994071,1.6419573
6481,First Aid kit,1,57,Health,1.91034,4.9507546
6976,Museo Muving,1,9,Museum,0.58265495,0.8563516
6570,summer storm,1,30,Rain,6.069084,4.1568556
5513,Cyganka,1,68,Rota,2.9371886,7.8044205
7461,Friar Mug,1,52,Church,2.1610518,9.488813
6493,version,1,51,Office,0.618675,4.090281
6098,Paths,1,18,Path,3.0110154,1.575972
7650,Poland,1,38,Berlin,3.1096466,6.379068
5076,Grill,1,12,Food,0.008295413,9.45067
6669,Sound River,1,4,Water,7.6157913,4.6104608
7200,Urban Oasis,1,44,Neighborhood,4.6471276,3.9275622
5390,Sign,1,29,Crossing,4.344005,1.2176282
5202,Noise,1,1,Sound,8.023174,3.0762093
7582,homeless,1,47,Israel,0.8124783,4.658143
6604,Erfurt,1,38,Berlin,3.4071107,6.2174296
7112,Test nee version,1,0,Test,-2.2899172,6.6467752
6807,flamenco,1,71,Carlos,3.8534133,8.892939
7315,measure,1,0,Test,-2.2812264,6.616208
8019,cultura accessible,1,10,Cultural,1.1225324,1.4981703
6702,Motorcycles rise,1,24,Bike,3.6517181,0.9459337
7516,Churros with dulce de leche,1,12,Food,-0.0064041945,9.392522
5480,Vitamin market Wrocław,1,40,Market,2.0186481,2.6647956
7692,Art salon,1,15,Paintings,-0.13370013,1.6225872
5031,Leipzig,1,38,Berlin,3.4695199,6.1405463
6737,Frenchurch street,1,43,City,4.110481,3.914411
5433,mushrooms,1,20,Coco,5.3870654,7.18683
7421,mcdonalds,1,12,Food,-0.4113204,9.649804
5239,whale,1,7,Birds,6.608364,5.907888
6455,Owl,1,7,Birds,6.202127,5.6787877
6944,penumbra,1,31,Night,5.9126253,3.4493237
7615,Musical Paths,1,2,Music,7.4753885,1.9065728
5598,lato,1,69,Sobieszewo,1.8208148,6.715178
6297,take away,1,62,Disaster,1.2045535,5.460053
5838,San Marco school,1,54,Venetians,2.8572903,9.993772
7871,fearless,1,60,Second,0.6664187,6.1632257
7067,Ice cream,1,12,Food,-0.29782808,8.9129305
5351,xardins,1,21,Garden,5.4529977,6.8686595
7267,Tour Points Tips,1,17,Trips,2.729976,1.1080816
6382,concerts,1,2,Music,7.2686076,1.8139448
7882,Pottery neighborhood,1,44,Neighborhood,4.535573,4.1033936
7078,Christian wall door,1,25,Door,3.3160634,3.2742133
5367,Langer,1,38,Berlin,3.382454,6.311662
7366,Santacatarina Hospital,1,72,Santa,4.253776,8.969315
5177,Chestnut avenue,1,36,Sidewalk,4.966736,0.71385896
6393,Friendships,1,32,Group,-0.4807439,4.5451245
6213,veneto,1,54,Venetians,3.102094,9.899798
7735,MAM Educational Coordinator,1,34,School,-1.7117529,4.1424794
7473,tropeiros,1,62,Disaster,0.9856074,5.6175613
6507,Pedestrian crossing,1,29,Crossing,4.522737,1.0958298
6112,two columns restaurant,1,12,Food,-0.40753403,9.819894
5089,best,1,66,Good,-0.1539151,6.8691106
7211,Art concierge,1,15,Paintings,-0.1530434,1.6247597
7483,Speak people,1,45,Meeting,-0.732905,5.175155
7918,Menu poster,1,12,Food,-0.50773597,9.64879
7670,Tactile replicas,1,13,Touch,0.58228564,2.3101215
7400,Super varied gallery,1,15,Paintings,-0.28852466,1.7380126
5214,Moin I'm new here,1,67,Welcome,-0.38311055,7.422619
6432,Building,1,43,City,3.86148,4.185678
6023,florist,1,21,Garden,5.315557,7.082054
7594,Tatile floor information for lay people,1,13,Touch,0.6504954,2.2509594
6615,pavellon,1,69,Sobieszewo,2.035368,6.7095556
7768,#Chop #CalDodecana #vilaclementino #sons,1,71,Carlos,3.7952995,9.133179
6818,Canal port,1,5,Boat,8.47306,5.0038743
7038,typical,1,64,Contemporary,-0.3801425,5.875541
7329,What is not visible,1,14,Blind,-1.1509058,1.7459598
5134,acoustic signal,1,1,Sound,7.808297,2.8096259
7246,Tests,1,0,Test,-2.3635302,6.6902986
6361,tale,1,45,Meeting,-0.6682077,5.3481083
5931,trolley,1,28,Station,3.3736806,-0.27058682
6549,pedestrian crossing,1,29,Crossing,4.539105,1.0832076
6171,Loggia dei Cavalli,1,33,Game,4.7647686,6.0787635
6750,german,1,38,Berlin,3.4210331,6.17674
5446,Playing on the grass,1,33,Game,4.8124266,6.178018
7432,Countryside,1,41,Terraces,5.137886,4.424023
6071,step,1,27,Steps,3.426307,2.2876194
7629,Our dear mother,1,32,Group,-0.698644,4.278535
7174,rehabilitation,1,57,Health,1.9830536,4.965298
5615,Kalambur,1,70,Sorocaba,3.4476004,7.5943985
6310,San Benetto,1,54,Venetians,2.8363743,9.795648
6856,Soccer field,1,33,Game,4.516441,6.016914
7640,Auditorium,1,2,Music,6.9192667,1.7604704
5063,Room room room eggs has delayed time oh no,1,42,Home,3.9402122,4.881617
6659,Helicopter,1,30,Rain,5.849314,4.222106
7187,tactile panel,1,13,Touch,0.53177255,2.3286421
5626,Xawery Dunikowski,1,38,Berlin,2.9971511,6.518522
6323,pisani,1,23,Poetry,-1.3590275,5.556803
5872,guerra,1,62,Disaster,0.9154291,5.5571003
7897,autobuses,1,28,Station,3.7356315,-0.14873941
7089,Cross,1,29,Crossing,4.483654,1.2716417
5378,Letters and wallpaper areas,1,49,Wall,2.7674494,3.5307899
5191,Shopping in Berlin,1,39,Shopping,1.6714195,2.5263822
5996,gondolas with particular relief,1,5,Boat,8.674853,5.20265
7571,Angelica,1,68,Rota,2.9267561,7.6475425
6593,Italian post office,1,54,Venetians,2.9551723,9.865569
6233,Water danger 10 meters,1,4,Water,7.2222896,4.70452
5782,Villa Heriot,1,71,Carlos,3.8891823,9.229602
7828,elections,1,47,Israel,0.10214146,5.0443625
4725,Amaury,1,68,Rota,2.9717746,7.5708857
6125,Empty space,1,56,Works,2.7179499,4.67292
7301,VERGUEIRO CULTURAL CENTER,1,10,Cultural,1.1955224,1.1957086
8009,towers of the box,1,43,City,3.8811414,4.0204973
6692,很危險,1,61,Safety,1.4136205,4.8836093
7223,Bike,1,24,Bike,3.729096,0.87034327
7501,sptrans post,1,51,Office,0.4355219,4.096909
7931,hb,1,46,Binary,1.5172908,7.8523097
6726,Lives,1,48,Sensations,-0.8101654,6.2739086
5683,Foundry,1,56,Works,2.4752772,4.4773397
6443,Maze,1,55,Stones,3.0980787,3.9968088
6933,musicians,1,2,Music,7.474946,1.8715858
7605,surname,1,47,Israel,-0.06805689,5.30547
6626,sound,1,1,Sound,7.8537846,2.8298502
7138,finally,1,65,Look,-0.13667253,6.5969715
7779,São Paulo Institute,1,58,Paulo,5.089017,9.413877
7860,FriendshipAntigas,1,32,Group,-0.48940375,4.5732083
7057,False pedestrian,1,29,Crossing,4.6468916,1.0413417
5336,convent,1,52,Church,2.0044281,9.565098
5151,Reichstag,1,38,Berlin,3.4440482,6.155824
5947,liver,1,12,Food,0.10798605,9.285071
6186,yaa,1,66,Good,-0.13484067,6.87977
7714,Ibirapuera singer,1,2,Music,7.2137713,2.227168
6761,Berlin,1,38,Berlin,3.4588332,6.06123
5462,Good,1,66,Good,-0.21785228,6.9375224
5728,Anna1,1,68,Rota,2.9872468,7.4865627
6482,Cruise ships,1,5,Boat,8.679128,5.1934133
6977,History of the Veluter neighborhood,1,44,Neighborhood,4.5300117,4.013889
6571,shelter,1,42,Home,3.7806325,4.637341
5514,jessica,1,68,Rota,2.8514357,7.4492755
7725,Vicentinhaha,1,70,Sorocaba,2.984254,8.164304
6772,Panarra,1,70,Sorocaba,3.5524197,7.945942
7462,DJ at Paulista,1,2,Music,7.4085364,2.0488389
6494,sacafisola,1,70,Sorocaba,3.4664407,8.234565
6992,North Station,1,28,Station,3.1088035,-0.50134873
5266,Fuga,1,69,Sobieszewo,1.7105188,6.5124083
5638,attractions,1,17,Trips,2.6648648,1.0816356
6336,Ovens,1,12,Food,0.22140862,9.209807
7908,Francesc Candi,1,53,Antoni,2.9151242,9.242588
7660,difficult accessibility,1,50,Accessible,0.9753497,3.2158384
7388,Black Music,1,2,Music,7.4148297,1.9762204
5203,Quiet,1,3,Quiet,-1.4970313,8.042323
6419,Football camp,1,33,Game,4.5217433,6.0189543
6895,Writer,1,23,Poetry,-1.4614801,5.6081443
7583,Blindness with chemical,1,14,Blind,-1.3079998,1.6500973
4802,weather,1,30,Rain,6.0962977,4.183194
7028,barrio,1,73,Valencia,4.206831,9.587526
5311,Inaccessible entrance,1,25,Door,3.3441641,3.1667767
7317,Carlos # Concentration,1,71,Carlos,3.7997487,9.028429
6703,City Hall builders,1,43,City,4.229369,3.7195005
7517,diversity,1,47,Israel,0.008917675,5.111499
7947,Danger with spikes,1,61,Safety,1.4102488,4.862081
5481,Puddles are because the water fits,1,4,Water,7.2460423,4.6833405
7693,Sacred Art Museum,1,9,Museum,0.58483005,0.86998224
5032,Apartment,1,42,Home,4.0820613,4.6217337
6738,Leadenhall market,1,40,Market,2.0433404,2.6515806
7422,Free street,1,36,Sidewalk,4.9984226,0.7339356
6456,Vw,1,59,Redeemer,1.3113723,6.6897974
7616,Metropolitan Civil Guard,1,43,City,4.2900796,3.5320184
7155,Scarf,1,63,Tightening,2.2940962,5.650042
5601,City hall,1,43,City,4.350128,3.5792873
6298,play,1,33,Game,4.322251,5.8638196
7790,Banco do Brasil,1,58,Paulo,5.115943,9.298526
4846,support group,1,32,Group,-0.37253764,4.499571
7068,colors,1,15,Paintings,-0.33333844,2.0953789
6383,patronage,1,47,Israel,0.45357934,4.7870455
7550,Important face,1,64,Contemporary,-0.633146,5.9112716
7883,Street,1,36,Sidewalk,4.9182405,0.6661448
5368,road,1,37,Roads,4.3816137,0.4605294
7367,Urban Reports,1,43,City,4.469096,3.5183585
6582,treatment,1,57,Health,1.9911554,5.0091915
7736,Production Blindwiki Brazil,1,14,Blind,-1.4691693,1.3045914
6783,fauna,1,7,Birds,5.9776235,5.61665
7474,slaves,1,63,Tightening,2.4137511,6.063926
6508,Pitura fresco,1,20,Coco,5.2067227,7.470831
7004,sailboat,1,5,Boat,8.5749655,5.162919
7212,REGINA SILVEIRA,1,70,Sorocaba,3.6196234,8.270587
7919,Sant Antoni,1,54,Venetians,2.7108786,9.7587
7671,Catholic Church,1,52,Church,1.9520993,9.537926
6715,natural.,1,16,Green,5.5501122,5.093511
5409,Huge cat,1,7,Birds,6.231166,5.6195035
7401,Sao Paulo da Garoa,1,58,Paulo,5.0594096,9.359835
5215,Bsbh,1,46,Binary,1.6178125,7.7438602
6433,colour,1,15,Paintings,-0.312327,2.0826173
6024,fonraana,1,70,Sorocaba,3.2075744,8.092595
7595,street vendors,1,39,Shopping,1.8738164,2.5144682
7125,Sobieszewo,1,69,Sobieszewo,2.3316157,6.95197
5814,Amadi house,1,42,Home,4.19096,4.7099466
7850,Belém Station,1,28,Station,3.0516052,-0.5150861
7039,San Vicente de la Roqueta,1,73,Valencia,4.1635437,9.398896
7331,Inside,1,42,Home,3.776982,4.6815443
5135,chicken,1,12,Food,-0.040063772,9.48656
6362,margherite,1,70,Sorocaba,3.1931686,7.866206
7528,Accessibility marchinha,1,50,Accessible,0.98450947,3.1730738
6550,hedges,1,21,Garden,5.487939,6.7195573
7958,Ur,1,69,Sobieszewo,2.4033258,6.9111824
5492,Castle Pond,1,4,Water,7.447589,4.8125696
6751,Railroad station,1,28,Station,3.0574563,-0.48411116
7433,São Paulo,1,58,Paulo,5.12053,9.4014225
6072,silence,1,3,Quiet,-1.5167533,7.994323
6648,Storm; interior pati,1,30,Rain,6.097931,4.1459517
6978,Memories,1,6,Memory,1.5806559,0.57599115
6087,Great School of San Rocco,1,54,Venetians,2.8300803,9.974152
7641,reform to finish,1,62,Disaster,1.4267099,5.33868
5065,Cucumber,1,20,Coco,5.26477,7.587139
6660,Wassenberg,1,38,Berlin,3.3577127,6.3302774
5628,Wziegorie Poland,1,38,Berlin,3.088977,6.4178247
5873,memory,1,6,Memory,1.5871992,0.57545406
4960,wood bread,1,12,Food,0.08955684,9.28284
7378,ship,1,5,Boat,8.648281,5.1571674
5192,backyard,1,41,Terraces,4.8758054,4.6813884
6407,Feltrinelli,1,53,Antoni,3.0038233,9.075235
5997,Gondole and boats construction site,1,5,Boat,8.641625,5.1431403
6594,food,1,12,Food,-0.16978809,9.512892
7099,clouded day next to the sea in the boulevard,1,36,Sidewalk,4.9724393,0.9187605
5552,Oławska Gate,1,38,Berlin,3.3820684,5.9189343
6234,Settled with social policies,1,47,Israel,0.29097307,4.93903
5783,Civic centers,1,43,City,4.181762,3.5111523
7829,celebration,1,66,Good,-0.1487143,6.9634237
4726,navigate,1,18,Path,2.8362637,1.5176166
6520,Prova abdroid,1,0,Test,-2.2107682,6.610544
7017,Primer hospital,1,57,Health,2.2898622,4.966455
7302,Rehearsals,1,2,Music,7.064446,1.7376935
6360,Delicers lying,1,12,Food,-0.26692304,9.271634
7937,"Bird 
Sound landscape
Parks",1,7,Birds,6.310453,5.532267
5467,Grown,1,21,Garden,5.636883,7.022586
7682,BRAZIL NOESE OF THE WIND,1,58,Paulo,5.107878,9.348154
6727,My home,1,42,Home,4.1253753,4.7186255
6934,monumental trees,1,19,Tree,6.084233,7.2020392
6627,path,1,18,Path,2.9814532,1.5600591
7139,Item,1,56,Works,2.0386155,4.460859
5588,Singer,1,2,Music,7.350941,2.266421
6833,Meeting,1,45,Meeting,-0.91720986,4.769501
7861,friendships,1,32,Group,-0.48219666,4.5276613
4835,Indian Pakistani restaurant,1,12,Food,-0.3881546,9.753415
7258,post,1,51,Office,0.40121663,4.074773
5948,Auditorium,1,2,Music,6.933981,1.7500857
7539,Joke,1,60,Second,0.8380007,6.4656973
6762,Sculpture,1,15,Paintings,0.24977267,1.6745731
5463,Strzelecki Square,1,43,City,4.0603714,3.7009842
5729,Anna12,1,68,Rota,3.0036936,7.4534497
7551,bus stop.,1,28,Station,3.7679074,-0.17145348
6572,arcades,1,33,Game,4.236672,5.845906
5516,Bakery on Bema,1,12,Food,-0.66486156,9.595958
6200,green spaces,1,16,Green,5.3362856,4.885845
7463,São Luiz Gonzaga Church,1,52,Church,2.3169389,9.589078
6100,showcases,1,8,Exhibition,-1.1474533,3.2553868
5267,Engineering School,1,34,School,-1.8101014,4.1104155
5078,welcome,1,67,Welcome,-0.38134408,7.404412
7202,Jews,1,47,Israel,0.038218435,5.361735
5639,Arts galleries,1,15,Paintings,-0.023959065,1.4818678
7909,historian,1,64,Contemporary,-0.23253912,5.7639365
7661,Rebecca Lima,1,68,Rota,2.9070938,7.658303
6420,daisy,1,21,Garden,5.2676215,7.0573783
6010,Osmiza,1,70,Sorocaba,3.5156229,7.970574
7584,Theater São Pedro,1,58,Paulo,5.1278343,9.489644
6606,Islet,1,5,Boat,8.34776,5.2435546
7840,Sebastião Salgado @,1,71,Carlos,3.7030191,9.173363
7029,tapey,1,1,Sound,7.7342973,2.4541657
5312,Supermarkets,1,39,Shopping,1.6193715,2.4534354
7318,contemporary pinture,1,15,Paintings,-0.16736606,1.6325865
8021,tactile model,1,13,Touch,0.533617,2.2712374
6704,Store music,1,2,Music,7.395675,1.9159875
7237,Sumaré subway,1,28,Station,3.2673872,-0.34216624
7694,Itinerant exposure,1,61,Safety,1.413494,4.799394
5033,balcony,1,41,Terraces,4.63957,4.5513587
6739,Liverpool Street Station,1,28,Station,3.1057918,-0.5118535
7423,urban occupation,1,43,City,4.44548,3.5172734
5699,Boat 51,1,5,Boat,8.688576,5.206481
6060,nightlife,1,31,Night,5.915711,3.4133549
6638,cement,1,55,Stones,3.0614522,4.0985684
7157,Complex Collective Transport Saccoman,1,28,Station,3.5382154,-0.048443545
5603,Witek bar,1,11,Bars,0.59273714,8.810749
6845,Touch,1,13,Touch,0.39327952,2.5104964
5842,door,1,25,Door,3.464987,3.2107334
7069,Graffiti,1,15,Paintings,-0.13064082,1.67526
7357,Paulista Music Culture,1,2,Music,7.2411604,2.0890858
5962,Via Bustelli 9,1,53,Antoni,2.9775665,9.241881
